seed,feature_map,n_qubits,reps,entanglement,alpha,C,val_accuracy,alignment,effective_rank,classical_control
42,zz,9,2,full,0.25,1,0.8405,0.14603826083494423,13.630191866199821,0.8380000000000001
42,zz,9,2,full,0.25,10,0.829,0.14603826083494423,13.630191866199821,0.8380000000000001
42,zz,9,2,full,0.25,100,0.8215,0.14603826083494423,13.630191866199821,0.8380000000000001
42,zz,9,2,full,0.5,1,0.8365,0.12922833105131323,101.26412501431926,0.8380000000000001
42,zz,9,2,full,0.5,10,0.813,0.12922833105131323,101.26412501431926,0.8380000000000001
42,zz,9,2,full,0.5,100,0.798,0.12922833105131323,101.26412501431926,0.8380000000000001
42,zz,9,2,full,1.0,1,0.8195,0.0809762694236106,660.4263730134628,0.8380000000000001
42,zz,9,2,full,1.0,10,0.8105,0.0809762694236106,660.4263730134628,0.8380000000000001
42,zz,9,2,full,1.0,100,0.8105,0.0809762694236106,660.4263730134628,0.8380000000000001
42,zz,9,2,full,2.0,1,0.694,0.038844927233767805,948.1230546190066,0.8380000000000001
42,zz,9,2,full,2.0,10,0.699,0.038844927233767805,948.1230546190066,0.8380000000000001
42,zz,9,2,full,2.0,100,0.699,0.038844927233767805,948.1230546190066,0.8380000000000001
42,z,9,1,linear,0.25,1,0.823,0.12286669437993851,1.1978456839353795,0.8380000000000001
42,z,9,1,linear,0.25,10,0.826,0.12286669437993851,1.1978456839353795,0.8380000000000001
42,z,9,1,linear,0.25,100,0.827,0.12286669437993851,1.1978456839353795,0.8380000000000001
42,z,9,1,linear,0.5,1,0.8255,0.13894540141122694,1.75984827892677,0.8380000000000001
42,z,9,1,linear,0.5,10,0.827,0.13894540141122694,1.75984827892677,0.8380000000000001
42,z,9,1,linear,0.5,100,0.829,0.13894540141122694,1.75984827892677,0.8380000000000001
42,z,9,1,linear,1.0,1,0.832,0.18492429832479435,4.81061246173967,0.8380000000000001
42,z,9,1,linear,1.0,10,0.822,0.18492429832479435,4.81061246173967,0.8380000000000001
42,z,9,1,linear,1.0,100,0.816,0.18492429832479435,4.81061246173967,0.8380000000000001
42,z,9,1,linear,2.0,1,0.8335,0.24087019480021296,30.190503595152045,0.8380000000000001
42,z,9,1,linear,2.0,10,0.824,0.24087019480021296,30.190503595152045,0.8380000000000001
42,z,9,1,linear,2.0,100,0.8115,0.24087019480021296,30.190503595152045,0.8380000000000001
42,z,9,2,linear,0.25,1,0.824,0.12457905585272702,1.2252732784340716,0.8380000000000001
42,z,9,2,linear,0.25,10,0.8245,0.12457905585272702,1.2252732784340716,0.8380000000000001
42,z,9,2,linear,0.25,100,0.8295,0.12457905585272702,1.2252732784340716,0.8380000000000001
42,z,9,2,linear,0.5,1,0.8245,0.14908226614682135,2.1639618672557033,0.8380000000000001
42,z,9,2,linear,0.5,10,0.833,0.14908226614682135,2.1639618672557033,0.8380000000000001
42,z,9,2,linear,0.5,100,0.826,0.14908226614682135,2.1639618672557033,0.8380000000000001
42,z,9,2,linear,1.0,1,0.8305,0.21749621123523039,10.52183365473295,0.8380000000000001
42,z,9,2,linear,1.0,10,0.82,0.21749621123523039,10.52183365473295,0.8380000000000001
42,z,9,2,linear,1.0,100,0.8265,0.21749621123523039,10.52183365473295,0.8380000000000001
42,z,9,2,linear,2.0,1,0.84,0.1847511801420268,24.05900977973754,0.8380000000000001
42,z,9,2,linear,2.0,10,0.838,0.1847511801420268,24.05900977973754,0.8380000000000001
42,z,9,2,linear,2.0,100,0.8005,0.1847511801420268,24.05900977973754,0.8380000000000001
42,zprod,9,1,linear,0.25,1,0.82,0.1541600186095802,2.0413469931711328,0.8380000000000001
42,zprod,9,1,linear,0.25,10,0.8275,0.1541600186095802,2.0413469931711328,0.8380000000000001
42,zprod,9,1,linear,0.25,100,0.8285,0.1541600186095802,2.0413469931711328,0.8380000000000001
42,zprod,9,1,linear,0.5,1,0.8275,0.21071574773817012,6.329675966275904,0.8380000000000001
42,zprod,9,1,linear,0.5,10,0.821,0.21071574773817012,6.329675966275904,0.8380000000000001
42,zprod,9,1,linear,0.5,100,0.826,0.21071574773817012,6.329675966275904,0.8380000000000001
42,zprod,9,1,linear,1.0,1,0.83,0.25408912651597754,40.643172105493754,0.8380000000000001
42,zprod,9,1,linear,1.0,10,0.8215,0.25408912651597754,40.643172105493754,0.8380000000000001
42,zprod,9,1,linear,1.0,100,0.795,0.25408912651597754,40.643172105493754,0.8380000000000001
42,zprod,9,1,linear,2.0,1,0.835,0.17834769865582306,364.9924158767999,0.8380000000000001
42,zprod,9,1,linear,2.0,10,0.802,0.17834769865582306,364.9924158767999,0.8380000000000001
42,zprod,9,1,linear,2.0,100,0.794,0.17834769865582306,364.9924158767999,0.8380000000000001
42,zprod,9,2,linear,0.25,1,0.8225,0.16299698493276743,2.8561616658751903,0.8380000000000001
42,zprod,9,2,linear,0.25,10,0.829,0.16299698493276743,2.8561616658751903,0.8380000000000001
42,zprod,9,2,linear,0.25,100,0.8175,0.16299698493276743,2.8561616658751903,0.8380000000000001
42,zprod,9,2,linear,0.5,1,0.832,0.2337235742098483,15.138270617473932,0.8380000000000001
42,zprod,9,2,linear,0.5,10,0.822,0.2337235742098483,15.138270617473932,0.8380000000000001
42,zprod,9,2,linear,0.5,100,0.8145,0.2337235742098483,15.138270617473932,0.8380000000000001
42,zprod,9,2,linear,1.0,1,0.8285,0.20394885833780718,73.90978623052337,0.8380000000000001
42,zprod,9,2,linear,1.0,10,0.81,0.20394885833780718,73.90978623052337,0.8380000000000001
42,zprod,9,2,linear,1.0,100,0.7925,0.20394885833780718,73.90978623052337,0.8380000000000001
42,zprod,9,2,linear,2.0,1,0.8375,0.13875883865665886,638.6223022757546,0.8380000000000001
42,zprod,9,2,linear,2.0,10,0.813,0.13875883865665886,638.6223022757546,0.8380000000000001
42,zprod,9,2,linear,2.0,100,0.813,0.13875883865665886,638.6223022757546,0.8380000000000001
42,zprod,9,1,full,0.25,1,0.833,0.20657023333219848,6.107479646932181,0.8380000000000001
42,zprod,9,1,full,0.25,10,0.821,0.20657023333219848,6.107479646932181,0.8380000000000001
42,zprod,9,1,full,0.25,100,0.8205,0.20657023333219848,6.107479646932181,0.8380000000000001
42,zprod,9,1,full,0.5,1,0.839,0.23709083756221053,35.86534330608813,0.8380000000000001
42,zprod,9,1,full,0.5,10,0.808,0.23709083756221053,35.86534330608813,0.8380000000000001
42,zprod,9,1,full,0.5,100,0.801,0.23709083756221053,35.86534330608813,0.8380000000000001
42,zprod,9,1,full,1.0,1,0.833,0.21119026071022998,257.43350210638073,0.8380000000000001
42,zprod,9,1,full,1.0,10,0.805,0.21119026071022998,257.43350210638073,0.8380000000000001
42,zprod,9,1,full,1.0,100,0.803,0.21119026071022998,257.43350210638073,0.8380000000000001
42,zprod,9,1,full,2.0,1,0.823,0.12792043840120462,727.1491297298671,0.8380000000000001
42,zprod,9,1,full,2.0,10,0.8085,0.12792043840120462,727.1491297298671,0.8380000000000001
42,zprod,9,1,full,2.0,100,0.8085,0.12792043840120462,727.1491297298671,0.8380000000000001
42,zprod,9,2,full,0.25,1,0.8405,0.14616098974167327,14.819153025667966,0.8380000000000001
42,zprod,9,2,full,0.25,10,0.8245,0.14616098974167327,14.819153025667966,0.8380000000000001
42,zprod,9,2,full,0.25,100,0.8145,0.14616098974167327,14.819153025667966,0.8380000000000001
42,zprod,9,2,full,0.5,1,0.8405,0.1330088948052813,119.33458868870402,0.8380000000000001
42,zprod,9,2,full,0.5,10,0.822,0.1330088948052813,119.33458868870402,0.8380000000000001
42,zprod,9,2,full,0.5,100,0.793,0.1330088948052813,119.33458868870402,0.8380000000000001
42,zprod,9,2,full,1.0,1,0.8135,0.07510906962029734,659.240340497139,0.8380000000000001
42,zprod,9,2,full,1.0,10,0.8005,0.07510906962029734,659.240340497139,0.8380000000000001
42,zprod,9,2,full,1.0,100,0.8005,0.07510906962029734,659.240340497139,0.8380000000000001
42,zprod,9,2,full,2.0,1,0.709,0.039264006963342035,945.5903654668462,0.8380000000000001
42,zprod,9,2,full,2.0,10,0.708,0.039264006963342035,945.5903654668462,0.8380000000000001
42,zprod,9,2,full,2.0,100,0.708,0.039264006963342035,945.5903654668462,0.8380000000000001
42,angle,9,1,linear,0.25,1,0.823,0.1228666943799384,1.197845683935368,0.8380000000000001
42,angle,9,1,linear,0.25,10,0.826,0.1228666943799384,1.197845683935368,0.8380000000000001
42,angle,9,1,linear,0.25,100,0.827,0.1228666943799384,1.197845683935368,0.8380000000000001
42,angle,9,1,linear,0.5,1,0.8255,0.1389454014112269,1.7598482789267536,0.8380000000000001
42,angle,9,1,linear,0.5,10,0.827,0.1389454014112269,1.7598482789267536,0.8380000000000001
42,angle,9,1,linear,0.5,100,0.829,0.1389454014112269,1.7598482789267536,0.8380000000000001
42,angle,9,1,linear,1.0,1,0.832,0.18492429832479435,4.810612461739647,0.8380000000000001
42,angle,9,1,linear,1.0,10,0.822,0.18492429832479435,4.810612461739647,0.8380000000000001
42,angle,9,1,linear,1.0,100,0.816,0.18492429832479435,4.810612461739647,0.8380000000000001
42,angle,9,1,linear,2.0,1,0.8335,0.240870194800213,30.190503595151938,0.8380000000000001
42,angle,9,1,linear,2.0,10,0.824,0.240870194800213,30.190503595151938,0.8380000000000001
42,angle,9,1,linear,2.0,100,0.8115,0.240870194800213,30.190503595151938,0.8380000000000001
