seed,feature_map,n_qubits,reps,entanglement,alpha,C,val_accuracy,alignment,effective_rank,classical_control
2024,zprod,6,1,linear,1.0,10,0.8055,0.285830706295125,17.250333548112426,0.8245
2024,zprod,6,1,linear,1.0,100,0.7965,0.285830706295125,17.250333548112426,0.8245
2024,zprod,6,1,linear,2.0,1,0.8005,0.23071596162413185,112.42398406620269,0.8245
2024,zprod,6,1,linear,2.0,10,0.788,0.23071596162413185,112.42398406620269,0.8245
2024,zprod,6,1,linear,2.0,100,0.7495,0.23071596162413185,112.42398406620269,0.8245
2024,zprod,6,2,linear,0.25,1,0.8105,0.1790260670225173,2.080353800997257,0.8245
2024,zprod,6,2,linear,0.25,10,0.811,0.1790260670225173,2.080353800997257,0.8245
2024,zprod,6,2,linear,0.25,100,0.8095,0.1790260670225173,2.080353800997257,0.8245
2024,zprod,6,2,linear,0.5,1,0.814,0.24800815978462756,7.387664349798015,0.8245
2024,zprod,6,2,linear,0.5,10,0.81,0.24800815978462756,7.387664349798015,0.8245
2024,zprod,6,2,linear,0.5,100,0.8035,0.24800815978462756,7.387664349798015,0.8245
2024,zprod,6,2,linear,1.0,1,0.8145,0.3214928768192975,36.934906491737145,0.8245
2024,zprod,6,2,linear,1.0,10,0.8015,0.3214928768192975,36.934906491737145,0.8245
2024,zprod,6,2,linear,1.0,100,0.7845,0.3214928768192975,36.934906491737145,0.8245
2024,zprod,6,2,linear,2.0,1,0.796,0.18635254820996172,228.2896833222472,0.8245
2024,zprod,6,2,linear,2.0,10,0.7605,0.18635254820996172,228.2896833222472,0.8245
2024,zprod,6,2,linear,2.0,100,0.74,0.18635254820996172,228.2896833222472,0.8245
2024,zprod,6,1,full,0.25,1,0.8165,0.23831033541237837,2.924017885827779,0.8245
2024,zprod,6,1,full,0.25,10,0.8225,0.23831033541237837,2.924017885827779,0.8245
2024,zprod,6,1,full,0.25,100,0.815,0.23831033541237837,2.924017885827779,0.8245
2024,zprod,6,1,full,0.5,1,0.824,0.2873723941652902,10.563655479823312,0.8245
2024,zprod,6,1,full,0.5,10,0.815,0.2873723941652902,10.563655479823312,0.8245
2024,zprod,6,1,full,0.5,100,0.8005,0.2873723941652902,10.563655479823312,0.8245
2024,zprod,6,1,full,1.0,1,0.8085,0.24461657034980747,58.14929830394317,0.8245
2024,zprod,6,1,full,1.0,10,0.7835,0.24461657034980747,58.14929830394317,0.8245
2024,zprod,6,1,full,1.0,100,0.7615,0.24461657034980747,58.14929830394317,0.8245
2024,zprod,6,1,full,2.0,1,0.8,0.16748443403135851,289.3662207520198,0.8245
2024,zprod,6,1,full,2.0,10,0.7625,0.16748443403135851,289.3662207520198,0.8245
2024,zprod,6,1,full,2.0,100,0.7445,0.16748443403135851,289.3662207520198,0.8245
2024,zprod,6,2,full,0.25,1,0.8165,0.2701283152482467,4.6791828324301745,0.8245
2024,zprod,6,2,full,0.25,10,0.82,0.2701283152482467,4.6791828324301745,0.8245
2024,zprod,6,2,full,0.25,100,0.8145,0.2701283152482467,4.6791828324301745,0.8245
2024,zprod,6,2,full,0.5,1,0.8185,0.2818814129460534,19.141585596344665,0.8245
2024,zprod,6,2,full,0.5,10,0.8115,0.2818814129460534,19.141585596344665,0.8245
2024,zprod,6,2,full,0.5,100,0.804,0.2818814129460534,19.141585596344665,0.8245
2024,zprod,6,2,full,1.0,1,0.7995,0.2000697038911696,149.35662982531926,0.8245
2024,zprod,6,2,full,1.0,10,0.7745,0.2000697038911696,149.35662982531926,0.8245
2024,zprod,6,2,full,1.0,100,0.75,0.2000697038911696,149.35662982531926,0.8245
2024,zprod,6,2,full,2.0,1,0.7745,0.08867036424755184,552.9275985354484,0.8245
2024,zprod,6,2,full,2.0,10,0.7265,0.08867036424755184,552.9275985354484,0.8245
2024,zprod,6,2,full,2.0,100,0.72,0.08867036424755184,552.9275985354484,0.8245
2024,angle,6,1,linear,0.25,1,0.8145,0.14012438259813725,1.1572009302963833,0.8245
2024,angle,6,1,linear,0.25,10,0.8165,0.14012438259813725,1.1572009302963833,0.8245
2024,angle,6,1,linear,0.25,100,0.816,0.14012438259813725,1.1572009302963833,0.8245
2024,angle,6,1,linear,0.5,1,0.8165,0.15485622047976857,1.5734905540526543,0.8245
2024,angle,6,1,linear,0.5,10,0.82,0.15485622047976857,1.5734905540526543,0.8245
2024,angle,6,1,linear,0.5,100,0.82,0.15485622047976857,1.5734905540526543,0.8245
2024,angle,6,1,linear,1.0,1,0.8185,0.1996299832564828,3.5016992716453497,0.8245
2024,angle,6,1,linear,1.0,10,0.8195,0.1996299832564828,3.5016992716453497,0.8245
2024,angle,6,1,linear,1.0,100,0.812,0.1996299832564828,3.5016992716453497,0.8245
2024,angle,6,1,linear,2.0,1,0.8225,0.2649744850626746,15.925089657966197,0.8245
2024,angle,6,1,linear,2.0,10,0.8095,0.2649744850626746,15.925089657966197,0.8245
2024,angle,6,1,linear,2.0,100,0.7985,0.2649744850626746,15.925089657966197,0.8245
2024,zz,9,1,linear,0.25,1,0.8225,0.16685022768395663,2.007238210850707,0.831
2024,zz,9,1,linear,0.25,10,0.8235,0.16685022768395663,2.007238210850707,0.831
2024,zz,9,1,linear,0.25,100,0.83,0.16685022768395663,2.007238210850707,0.831
2024,zz,9,1,linear,0.5,1,0.828,0.2161063741853907,6.186847765258804,0.831
2024,zz,9,1,linear,0.5,10,0.8185,0.2161063741853907,6.186847765258804,0.831
2024,zz,9,1,linear,0.5,100,0.805,0.2161063741853907,6.186847765258804,0.831
2024,zz,9,1,linear,1.0,1,0.8335,0.2623969321664619,39.67791006331106,0.831
2024,zz,9,1,linear,1.0,10,0.8165,0.2623969321664619,39.67791006331106,0.831
2024,zz,9,1,linear,1.0,100,0.795,0.2623969321664619,39.67791006331106,0.831
2024,zz,9,1,linear,2.0,1,0.829,0.19768397978096472,343.88598333556007,0.831
2024,zz,9,1,linear,2.0,10,0.792,0.19768397978096472,343.88598333556007,0.831
2024,zz,9,1,linear,2.0,100,0.777,0.19768397978096472,343.88598333556007,0.831
2024,zz,9,2,linear,0.25,1,0.824,0.16623623644907687,2.3350699140058992,0.831
2024,zz,9,2,linear,0.25,10,0.8275,0.16623623644907687,2.3350699140058992,0.831
2024,zz,9,2,linear,0.25,100,0.82,0.16623623644907687,2.3350699140058992,0.831
2024,zz,9,2,linear,0.5,1,0.8335,0.2356072544827966,12.646718653101019,0.831
2024,zz,9,2,linear,0.5,10,0.814,0.2356072544827966,12.646718653101019,0.831
2024,zz,9,2,linear,0.5,100,0.8065,0.2356072544827966,12.646718653101019,0.831
2024,zz,9,2,linear,1.0,1,0.8195,0.20856230886527527,72.16158923314474,0.831
2024,zz,9,2,linear,1.0,10,0.805,0.20856230886527527,72.16158923314474,0.831
2024,zz,9,2,linear,1.0,100,0.7815,0.20856230886527527,72.16158923314474,0.831
