seed,feature_map,n_qubits,reps,entanglement,alpha,C,val_accuracy,alignment,effective_rank,classical_control
7,z,9,1,linear,1.0,10,0.837,0.216383543452025,4.822804927628177,0.846
7,z,9,1,linear,1.0,100,0.8425,0.216383543452025,4.822804927628177,0.846
7,z,9,1,linear,2.0,1,0.8435,0.258951998005245,30.55199868603318,0.846
7,z,9,1,linear,2.0,10,0.8315,0.258951998005245,30.55199868603318,0.846
7,z,9,1,linear,2.0,100,0.814,0.258951998005245,30.55199868603318,0.846
7,z,9,2,linear,0.25,1,0.8175,0.15607062130059,1.2256230330748894,0.846
7,z,9,2,linear,0.25,10,0.8205,0.15607062130059,1.2256230330748894,0.846
7,z,9,2,linear,0.25,100,0.824,0.15607062130059,1.2256230330748894,0.846
7,z,9,2,linear,0.5,1,0.8225,0.1811760925719077,2.1671278127569185,0.846
7,z,9,2,linear,0.5,10,0.828,0.1811760925719077,2.1671278127569185,0.846
7,z,9,2,linear,0.5,100,0.843,0.1811760925719077,2.1671278127569185,0.846
7,z,9,2,linear,1.0,1,0.835,0.24433661364433307,10.571985153026601,0.846
7,z,9,2,linear,1.0,10,0.8395,0.24433661364433307,10.571985153026601,0.846
7,z,9,2,linear,1.0,100,0.836,0.24433661364433307,10.571985153026601,0.846
7,z,9,2,linear,2.0,1,0.8385,0.2011606859371104,24.57827652562957,0.846
7,z,9,2,linear,2.0,10,0.8315,0.2011606859371104,24.57827652562957,0.846
7,z,9,2,linear,2.0,100,0.8065,0.2011606859371104,24.57827652562957,0.846
7,zprod,9,1,linear,0.25,1,0.819,0.185908401405064,2.034500280320907,0.846
7,zprod,9,1,linear,0.25,10,0.8245,0.185908401405064,2.034500280320907,0.846
7,zprod,9,1,linear,0.25,100,0.8365,0.185908401405064,2.034500280320907,0.846
7,zprod,9,1,linear,0.5,1,0.827,0.23855177264892036,6.333254348419829,0.846
7,zprod,9,1,linear,0.5,10,0.8325,0.23855177264892036,6.333254348419829,0.846
7,zprod,9,1,linear,0.5,100,0.8285,0.23855177264892036,6.333254348419829,0.846
7,zprod,9,1,linear,1.0,1,0.838,0.26482610218200375,41.899173461410406,0.846
7,zprod,9,1,linear,1.0,10,0.8225,0.26482610218200375,41.899173461410406,0.846
7,zprod,9,1,linear,1.0,100,0.8015,0.26482610218200375,41.899173461410406,0.846
7,zprod,9,1,linear,2.0,1,0.836,0.17025876091983752,381.2880957951256,0.846
7,zprod,9,1,linear,2.0,10,0.8045,0.17025876091983752,381.2880957951256,0.846
7,zprod,9,1,linear,2.0,100,0.7845,0.17025876091983752,381.2880957951256,0.846
7,zprod,9,2,linear,0.25,1,0.818,0.18925337826760694,2.854995207117586,0.846
7,zprod,9,2,linear,0.25,10,0.8335,0.18925337826760694,2.854995207117586,0.846
7,zprod,9,2,linear,0.25,100,0.834,0.18925337826760694,2.854995207117586,0.846
7,zprod,9,2,linear,0.5,1,0.8315,0.25293894199321315,15.418848496399102,0.846
7,zprod,9,2,linear,0.5,10,0.834,0.25293894199321315,15.418848496399102,0.846
7,zprod,9,2,linear,0.5,100,0.8155,0.25293894199321315,15.418848496399102,0.846
7,zprod,9,2,linear,1.0,1,0.8405,0.2090296048990054,78.36345779668986,0.846
7,zprod,9,2,linear,1.0,10,0.8165,0.2090296048990054,78.36345779668986,0.846
7,zprod,9,2,linear,1.0,100,0.772,0.2090296048990054,78.36345779668986,0.846
7,zprod,9,2,linear,2.0,1,0.823,0.1323060542767942,648.3896287152082,0.846
7,zprod,9,2,linear,2.0,10,0.8,0.1323060542767942,648.3896287152082,0.846
7,zprod,9,2,linear,2.0,100,0.799,0.1323060542767942,648.3896287152082,0.846
7,zprod,9,1,full,0.25,1,0.831,0.2405616341689958,6.113704461488081,0.846
7,zprod,9,1,full,0.25,10,0.8415,0.2405616341689958,6.113704461488081,0.846
7,zprod,9,1,full,0.25,100,0.834,0.2405616341689958,6.113704461488081,0.846
7,zprod,9,1,full,0.5,1,0.8365,0.254926951069233,36.52994378512879,0.846
7,zprod,9,1,full,0.5,10,0.824,0.254926951069233,36.52994378512879,0.846
7,zprod,9,1,full,0.5,100,0.7935,0.254926951069233,36.52994378512879,0.846
7,zprod,9,1,full,1.0,1,0.83,0.21331742594501057,265.0079821615199,0.846
7,zprod,9,1,full,1.0,10,0.797,0.21331742594501057,265.0079821615199,0.846
7,zprod,9,1,full,1.0,100,0.7955,0.21331742594501057,265.0079821615199,0.846
7,zprod,9,1,full,2.0,1,0.8125,0.12059657250366315,734.8106849412587,0.846
7,zprod,9,1,full,2.0,10,0.8045,0.12059657250366315,734.8106849412587,0.846
7,zprod,9,1,full,2.0,100,0.8045,0.12059657250366315,734.8106849412587,0.846
7,zprod,9,2,full,0.25,1,0.8355,0.1741894530941224,14.691063567691328,0.846
7,zprod,9,2,full,0.25,10,0.836,0.1741894530941224,14.691063567691328,0.846
7,zprod,9,2,full,0.25,100,0.826,0.1741894530941224,14.691063567691328,0.846
7,zprod,9,2,full,0.5,1,0.832,0.15001546287950135,122.80163218678072,0.846
7,zprod,9,2,full,0.5,10,0.8135,0.15001546287950135,122.80163218678072,0.846
7,zprod,9,2,full,0.5,100,0.781,0.15001546287950135,122.80163218678072,0.846
7,zprod,9,2,full,1.0,1,0.8145,0.0781718075268177,669.6978750526165,0.846
7,zprod,9,2,full,1.0,10,0.8035,0.0781718075268177,669.6978750526165,0.846
7,zprod,9,2,full,1.0,100,0.8035,0.0781718075268177,669.6978750526165,0.846
7,zprod,9,2,full,2.0,1,0.7055,0.03917826073959165,949.4017670663495,0.846
7,zprod,9,2,full,2.0,10,0.708,0.03917826073959165,949.4017670663495,0.846
7,zprod,9,2,full,2.0,100,0.708,0.03917826073959165,949.4017670663495,0.846
7,angle,9,1,linear,0.25,1,0.819,0.15437204823075099,1.1981330388852829,0.846
7,angle,9,1,linear,0.25,10,0.8165,0.15437204823075099,1.1981330388852829,0.846
7,angle,9,1,linear,0.25,100,0.8215,0.15437204823075099,1.1981330388852829,0.846
7,angle,9,1,linear,0.5,1,0.82,0.17144112507348055,1.7614568977830336,0.846
7,angle,9,1,linear,0.5,10,0.8235,0.17144112507348055,1.7614568977830336,0.846
7,angle,9,1,linear,0.5,100,0.834,0.17144112507348055,1.7614568977830336,0.846
7,angle,9,1,linear,1.0,1,0.825,0.21638354345202496,4.82280492762815,0.846
7,angle,9,1,linear,1.0,10,0.837,0.21638354345202496,4.82280492762815,0.846
7,angle,9,1,linear,1.0,100,0.8425,0.21638354345202496,4.82280492762815,0.846
7,angle,9,1,linear,2.0,1,0.8435,0.258951998005245,30.551998686033098,0.846
7,angle,9,1,linear,2.0,10,0.8315,0.258951998005245,30.551998686033098,0.846
7,angle,9,1,linear,2.0,100,0.814,0.258951998005245,30.551998686033098,0.846
